url,ssl,age,status_code,blacklisted_words,is_phishing
www.auazion-info.icu/pc.html#/pc/login/openid.pape.max_auth_age=0&amp;openid.return_to=https%3A%2F%2Fwww.smbc.co.jp%2F%3Fref_%3Dnav_em_hd_re_signin&amp;openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.assoc_handle=jpflex&amp;openid.mode=checkid_setup&amp;key=a@b.c&amp;openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&amp;openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&amp;&amp;ref_=nav_em_hd_clc_signinwww.smbc.co.jp,FALSE,4,404,[],1
a-ads.com,TRUE,3900,200,[],0
ccdbingou3.shop/,TRUE,124,200,[],1
trustpilot.com,TRUE,5734,200,"['scam', 'gift', 'real', 'trusted', 'seller', 'fast']",0
mirror.co.uk,TRUE,9719,200,"['scam', 'surprise', 'real']",0
u1965047.plsk.regruhosting.ru/253/,TRUE,5442,200,[],1
immelman.autocode.dev/my-new-project@dev/resourcewebpage.html,FALSE,1023,401,[],1
amocrm.ru,TRUE,4315,200,[],0
aavepool.link,TRUE,4,200,[],1
urbandictionary.com,TRUE,7819,200,['fast'],0
form.jotform.com/230373259377058,FALSE,6332,404,[],1
bit.ly/BNLauth,TRUE,5412,200,['spam'],1
autodesk.com,FALSE,12274,403,[],0
booking.com,TRUE,9095,200,"['fraud', 'real', 'trusted', 'fast']",0
my-site-105659-104589.weeblysite.com/,FALSE,3736,404,[],1
hitomi.la,TRUE,3068,200,['real'],0
sophos.com,TRUE,10250,200,"['phishing', 'trusted', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/104/,TRUE,5442,200,"['gift', 'seller']",1
bawburyfencing.com/nneo/,FALSE,1242,404,[],1
acronis.com,FALSE,8097,200,[],0
youku.com,TRUE,7020,200,['real'],0
360kuai.com,TRUE,2037,200,[],0
stripe.com,TRUE,10043,200,"['fraud', 'fast']",0
sharepoint.com,TRUE,8980,200,"['gift', 'real', 'seller', 'fast']",0
myanimelist.net,TRUE,6189,200,['real'],0
cloudflare.net,TRUE,5135,200,[],0
u1965047.plsk.regruhosting.ru/261/,TRUE,5442,200,"['gift', 'seller']",1
mvm-hunext-online-zamla.rachelleidnermd.com/Ugyfelszolgalat/belepes.php,FALSE,4427,404,[],1
paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=ed7096f091e5c7e1fdb2fab450ad8e0b&amp;dispatch=c06e018b63eebc1caed9bbdfe84faf1ec5e18c0e,FALSE,139,406,[],1
u1965047.plsk.regruhosting.ru/7/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/111/,TRUE,5442,200,[],1
apache.org,TRUE,10197,200,"['spam', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/149/,TRUE,5442,200,[],1
gitlab.com,TRUE,6995,200,"['trusted', 'fast']",0
redgifs.com,TRUE,1256,200,[],0
tinyurl.com/verificabperapp,TRUE,7715,200,"['spam', 'scam', 'fraud']",1
huawei.com,TRUE,8461,200,[],0
servidorluizafacil23.com/?gclid=EAIaIQobChMIi6K6u7fH_QIVRJJbCh3WYACsEAAYASAAEgI5w_D_BwE,FALSE,6,521,[],1
aol-104168.weeblysite.com/,TRUE,3736,200,"['fraud', 'gift', 'real', 'seller', 'buyer', 'fast']",1
wsj.com,FALSE,10517,404,"['surprise', 'real', 'fast']",0
yimg.com,TRUE,9433,200,[],0
unam.mx,FALSE,12399,403,[],0
bafybeicnznx7jwbk53g33e5kacmqa3linod5ilqhxmfijrnbdszfspkr6u.ipfs.dweb.link/,TRUE,2208,200,[],1
u1965047.plsk.regruhosting.ru/68/,TRUE,5442,200,[],1
themeisle.com,FALSE,3459,403,[],0
wix.com,TRUE,10166,200,"['gift', 'real', 'fast']",0
aol-103123.weeblysite.com/,FALSE,3736,404,[],1
anestinnature.com/jp.php,FALSE,359,200,[],1
t.co/BWVE2Egjdy,TRUE,4703,200,[],1
www.creditrepairr.com/wp-includes/js/jcrop/cgi/BOfA/Validation/login.php?cmd=login_submit&amp;id=8fab2198493b66f5f5a8def577805cbf8fab2198493b66f5f5a8def577805cbf&amp;session=8fab2198493b66f5f5a8def577805cbf8fab2198493b66f5f5a8def577805cbf,TRUE,2410,200,[],1
getpocket.com,TRUE,4420,200,[],0
u1965047.plsk.regruhosting.ru/48/,TRUE,5442,200,[],1
mail.ru,TRUE,9297,200,"['real', 'fast']",0
gene.com,TRUE,12955,200,[],0
cm30480.tw1.ru/Banque-Postal/login/login.php?utm_source=pr1.me,TRUE,6100,200,[],1
nytimes.com,TRUE,10645,200,"['gift', 'real', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/262/,TRUE,5442,200,[],1
pewresearch.org,TRUE,7176,200,['real'],0
ouo.io,TRUE,3192,200,['fast'],0
cf-ipfs.com/ipfs/QmdpqKvGJ8UBdJo3DiNx4HfT3HxLKAegpHnm93QkcwHz72,TRUE,1558,200,[],1
torustool.com/d/index.html,TRUE,212,200,[],1
wa.me,TRUE,4979,200,"['real', 'trusted', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/200/,TRUE,5442,200,"['gift', 'seller']",1
fastcompany.com,FALSE,10145,403,['fast'],0
businessinsider.com,TRUE,9137,200,"['gift', 'surprise', 'real', 'trusted', 'seller', 'buyer', 'fast']",0
reddit.com,TRUE,6526,200,"['spam', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/247/,TRUE,5442,200,"['gift', 'seller']",1
aave-loan.com/#/,TRUE,10,200,[],1
aol-104832.weeblysite.com/,FALSE,3736,404,[],1
attduckmail81fuvkjhdeck735.weebly.com/,FALSE,6193,404,[],1
tandfonline.com,TRUE,6403,200,[],0
dnsmadeeasy.com,TRUE,8056,200,"['real', 'trusted', 'fast']",0
xfinity970.godaddysites.com/,FALSE,3401,404,[],1
telegram.me,TRUE,3351,200,['fast'],0
dw.com,TRUE,10322,200,[],0
scribd.com,TRUE,6012,200,"['spam', 'gift', 'seller']",0
hotmart.com,TRUE,6229,200,[],0
www.direct3.smbc.co.jp.aib.taobtianmy.com,TRUE,78,200,"['phishing', 'real']",1
1688.com,TRUE,9641,200,"['real', 'seller', 'buyer']",0
paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=941e7d4579cd1caca4bb1799db4e14ad&amp;dispatch=301f08cd6c293e29cebb942e3a6e5d384bcd7ebc,FALSE,139,406,[],1
uhc.com,TRUE,10421,200,['fraud'],0
ownit.se,TRUE,6922,200,['fast'],0
sourceforge.net,TRUE,8617,200,"['real', 'buyer', 'fast']",0
3vlocksmith.com/bancmps/login.html,FALSE,3838,406,[],1
anazom.co.ip.jeuqpa.com/,TRUE,83,200,[],1
www-realizesolucoesfinanceiras-com-br-5.rds.land/atualizacao-fatura-renner,FALSE,2419,404,[],1
www.taobtianmy.com/ibg/client/home.php,TRUE,78,200,"['phishing', 'real']",1
miro.com,TRUE,10047,200,"['real', 'trusted', 'fast']",0
swrve.com,TRUE,6791,200,"['real', 'trusted']",0
d39wpm04.eu1.hubspotlinksstarter.com/Ctc/GH+113/d39Wpm04/VVRjGx8Fp89SW9dldcj24DX-FW8DFYQL4Y0hVRM7WCR57hYc7V5X_Kf7CgNxJW87L3y-76MVpzW6P78g126Vz4PW2--b-Q19V9qSW6hbjTl3LK72dN7-WJf0QJRSLW7Ys_yb80H27SW4bbFLY3kmPRzW1Vxn1J4NGjh3W3Mcv_K5G_PvrN6hZDfW9bZVBW5L2Q5Y54djTMW60-vtz14bfj2W6-JPBY85J9jWW1FvD5h59NN9_W4CbW4t1pX97-W4KH6Fn6xXMqjVbbQzp2Wwg1QN8w1xRK1tbw_W7KndsB6mKtdQW7CR4JB3zrWj5VjFfS_20Bt5bW7nVDZv10zYmqW2XQ_Tr5ZJTX_W4bc4Rh9b7HrTVNNTmk8LRM02W78M82Z6YvRTWW2qry6h7YdDL5W1RP2YB4_PF0-W5YBg8m3PRkzWW6xlTC75cs_qFW2XWQQ97pHYXjW2xWz3B5JPRZgW383rwx5lwqtHW59ZTxc5WWZQcW54bGCL1Nw5sXW5RQQN049Kyl1W89WMSX90fqChW3swfHt3p-T4VN4DvnCYW44N4W6tjKjz6rpNF0VlYchH1FZgTFV1YM3R2FBqr7N68XNhVMjB8vN2hVkt8nmnk-W4DP8sD8q3z7CW7ywZgW86Fh_FW6k25Lc95TdJCW7kJ7jW3_dLLMW7zXzmJ73hMD2W8XMwJ15G33BDW4L3zSb5sR226W54Y2Cm25gHf-W8YfzcT8QDFhGW7wJtNb468ldc38z31,TRUE,655,200,[],1
chinanews.com,TRUE,10165,200,"['real', 'fast']",0
credit-agricole-fr-i.app.swtest.ru/Pr,FALSE,3376,503,['scam'],1
midjourney.com,TRUE,5800,200,['real'],0
braze.com,TRUE,8453,200,"['surprise', 'real', 'trusted', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/16/,TRUE,5442,200,[],1
bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusy.ipfs.dweb.link/spauth.html?controlcalidad.gustapan@gustapan.com.ec,TRUE,2208,200,[],1
u1965047.plsk.regruhosting.ru/255/,TRUE,5442,200,"['gift', 'seller']",1
p1.212-87-204-116.cprapid.com/,TRUE,1396,200,[],1
stackexchange.com,TRUE,5021,200,"['real', 'fast']",0
moatads.com,TRUE,4434,200,[],0
squareup.com,TRUE,5769,200,"['gift', 'real', 'legit', 'trusted', 'seller', 'fast']",0
douyin.com,FALSE,6523,444,[],0
u1965047.plsk.regruhosting.ru/201/,TRUE,5442,200,[],1
docs.google.com/forms/d/e/1FAIpQLSf6PnQX1HMG6p62iHlAtD2UwW4pn7BXMAxSKc87eMnGaZzD8A/viewform,TRUE,9310,200,[],1
myworkday.com,TRUE,6749,200,[],0
u1965047.plsk.regruhosting.ru/206/,TRUE,5442,200,"['gift', 'seller']",1
bit.ly/3KcrKiK,TRUE,5412,200,['spam'],1
ggjghghghghgh.godaddysites.com/,TRUE,3401,200,['seller'],1
whatsapp.com,TRUE,5302,200,"['real', 'trusted', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/141/,TRUE,5442,200,[],1
bugsnag.com,TRUE,4224,200,"['real', 'trusted', 'fast']",0
aol-102325.weeblysite.com/,TRUE,3736,200,"['fraud', 'gift', 'real', 'seller', 'buyer', 'fast']",1
u1965047.plsk.regruhosting.ru/191/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/216/,TRUE,5442,200,[],1
att8369.godaddysites.com/,TRUE,3401,200,['seller'],1
wp.com,TRUE,9480,200,"['spam', 'real', 'trusted', 'fast']",0
checkpoint.com,FALSE,10575,403,[],0
www.aneesakhtar.com/Anees/auth/identifiant.php?sid/wsost/OstBrokerWeb/auth,TRUE,493,200,[],1
ampproject.org,TRUE,2750,200,['fast'],0
advertising.com,TRUE,9043,200,['trusted'],0
u1965047.plsk.regruhosting.ru/155/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/51/,TRUE,5442,200,[],1
cupfox.app,TRUE,482,200,[],0
stage2sports.com/wp-content/uploads/sharepoint.com.axp/sharefile/cda.php?id=46c7f9e6248fb216fcd4dc1216d69abb46c7f9e6248fb216fcd4dc1216d69abb&amp;session=46c7f9e6248fb216fcd4dc1216d69abb46c7f9e6248fb216fcd4dc1216d69abb,TRUE,185,200,[],1
consulta-gratisonline.com/luiza/home.php?userID=13&uri=NZ3/j2/ZgqTQ+CpngkKS4+TpVCy6qRxkx/W164ttgxY=,TRUE,33,200,['phishing'],1
sciencemag.org,TRUE,9814,200,"['real', 'fast']",0
googlesyndication.com,TRUE,7355,200,['trusted'],0
gamespot.com,TRUE,9920,200,"['gift', 'real']",0
ibm.com,TRUE,13507,200,"['real', 'trusted', 'fast']",0
flipkart.com,TRUE,5760,200,"['gift', 'real', 'trusted', 'seller', 'fast']",0
dgdygyd.weeblysite.com/,TRUE,3736,200,"['fraud', 'gift', 'real', 'seller', 'buyer', 'fast']",1
www.516quan.com/t/zhekou.php?url=unlockaccount.net,TRUE,3896,200,"['real', 'fast']",1
u1965047.plsk.regruhosting.ru/94/,TRUE,5442,200,"['gift', 'seller']",1
direct.smbcc-co-jp.dgermanychuo.com/ibg/client/home.php,TRUE,300,200,"['phishing', 'real']",1
imgur.com,FALSE,5174,429,[],0
bafybeies26t22zmuw7b2a6nog5zfbpb24obhoqwpr63di32hzwmf2lr524.ipfs.dweb.link/customindex%20(1).html,FALSE,2208,410,[],1
gitee.com,TRUE,5121,200,[],0
etsy.com,TRUE,6974,200,"['gift', 'real', 'seller', 'buyer']",0
signnumeamaskux.godaddysites.com/,FALSE,3401,404,[],1
taboola.com,TRUE,5860,200,[],0
webex.com,TRUE,8794,200,"['real', 'trusted', 'fast']",0
u1965047.plsk.regruhosting.ru/110/,TRUE,5442,200,[],1
globo.com,TRUE,8847,200,['real'],0
posti-redirect-fl.com/pages,FALSE,5,404,[],1
u1965047.plsk.regruhosting.ru/212/,TRUE,5442,200,"['gift', 'seller']",1
fb.com,TRUE,11982,200,"['real', 'trusted', 'seller', 'fast']",0
enterprisewoodprod.com/landbank/,FALSE,4620,406,[],1
storageapi.fleek.co/2ec9db52-41a4-4bb3-b073-3a67d64aab20-bucket/van1/index.html#phishing@irs.gov,FALSE,1101,403,[],1
bluehost.com,FALSE,7422,403,[],0
gmw.cn,TRUE,7300,200,[],0
semanticscholar.org,TRUE,3110,200,['fast'],0
signnumetamaskux4.godaddysites.com/,FALSE,3401,404,[],1
ipfs.io/ipfs/bafybeifeey2sb3qgztbjnzam4crfb4edl7thd2mjwuywo5tpe4v7apoedq/info777_cham_e5.html,TRUE,3222,200,['real'],1
utenza-online-web.162-254-38-129.cprapid.com/checkclient.php?&amp;sessionid=9d30164cdeb61a4caaff2d044a3fd599,FALSE,1396,404,[],1
chaoxing.com,TRUE,6862,200,['real'],0
google.com,TRUE,9309,200,['trusted'],0
missav.com,FALSE,1670,403,[],0
btinternet-104646.weeblysite.com/,TRUE,3736,200,"['fraud', 'gift', 'real', 'seller', 'buyer', 'fast']",1
iqiyi.com,TRUE,4626,200,[],0
heart.org,TRUE,10286,200,"['gift', 'real']",0
aol-107939.weeblysite.com/,FALSE,3736,404,[],1
u1965047.plsk.regruhosting.ru/107/,TRUE,5442,200,[],1
mcafee.com,TRUE,11176,200,"['spam', 'scam', 'fraud', 'phishing', 'real', 'trusted', 'fast']",0
google.co.in,TRUE,7202,200,['trusted'],0
u1965047.plsk.regruhosting.ru/61/,TRUE,5442,200,[],1
surfnet.nl,TRUE,13130,200,['trusted'],0
0authauthorizeclientid808jhq65zt568r6dtf27hg8xd5g0xk76kqf7rjli.hb.bizmrg.com/index.html,TRUE,2078,200,[],1
coinmarketcap.com,TRUE,3605,200,"['scam', 'fast']",0
ipfs.io/ipfs/QmZ1d9j3cUHbDezH2KTaFxHHi1jRKX9sWkqQenNMcyGR2s?filename=cloud.html?ss=2&ea=,TRUE,3222,200,[],1
vk.com,TRUE,9392,200,"['spam', 'fast']",0
u1965047.plsk.regruhosting.ru/150/,TRUE,5442,200,[],1
nvidia.com,TRUE,10918,200,"['real', 'trusted', 'fast']",0
bafybeieykrmvpnwd7ifrl4qjnxeaxfbic4vrv767gz74oj5wpucvdngdkm.ipfs.dweb.link/pxpsoauth.html?info@theworknumber.com,TRUE,2208,200,[],1
ipfs.io/ipfs/Qme9KcbmxDfdzgWCnkbi6CdvkGAZu6yygUQNDMgw1B1qRc/bliveautoweb.html,TRUE,3222,200,"['gift', 'fast']",1
themes.1-grid.com/DE/DKB/Internet-Banking/9a0ae1f3c2f38862ab240e372465b853/,TRUE,1951,200,"['gift', 'surprise', 'fast']",1
constantcontact.com,FALSE,8929,403,[],0
6d2fabdf69.nxcli.io/pp/server/main/,TRUE,1923,200,[],1
dnsv1.com,FALSE,4524,404,[],0
u1965047.plsk.regruhosting.ru/9/,TRUE,5442,200,[],1
vkontakte.ru,TRUE,6006,200,"['spam', 'fast']",0
joinhoney.com,TRUE,3796,200,"['fraud', 'gift', 'seller']",0
jb51.net,TRUE,6077,200,['fast'],0
tinyurl.com,TRUE,7714,200,[],0
google.nl,TRUE,8690,200,['trusted'],0
doubleclick.net,TRUE,9917,200,"['real', 'fast']",0
soundcloud.com,TRUE,6439,200,[],0
youdao.com,TRUE,7575,200,[],0
u1965047.plsk.regruhosting.ru/252/,TRUE,5442,200,"['gift', 'seller']",1
aol-104720.weeblysite.com/,FALSE,3736,404,[],1
tremorhub.com,FALSE,3228,403,[],0
u1965047.plsk.regruhosting.ru/136/,TRUE,5442,200,[],1
sbis.ru,TRUE,8920,200,['fast'],0
www.direct3.smbc.co.jp.ijjbe.com,TRUE,174,200,"['phishing', 'real']",1
www.tianmtb.com/ibg/client/home.php,TRUE,122,200,"['phishing', 'real']",1
techtarget.com,TRUE,8579,200,"['fraud', 'real', 'trusted', 'buyer', 'fast']",0
bunkr.ru,TRUE,199,200,[],0
rs6.net,TRUE,7751,200,['spam'],0
u1965047.plsk.regruhosting.ru/181/,TRUE,5442,200,[],1
sparkassede.000webhostapp.com/,FALSE,2496,403,[],1
aol-107224.weeblysite.com/,FALSE,3736,404,[],1
paypal-support.com.desenvolvedortheosbank.com.br/login.php?cmd=_account-details&amp;session=e6af1fe7cc4e917dc2eecd75948efc57&amp;dispatch=75ea24572e0c7bb1d507fd4d3a3665a310a1a020,FALSE,139,406,[],1
steampowered.com,TRUE,8250,200,"['gift', 'real', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/197/,TRUE,5442,200,[],1
theverge.com,TRUE,8887,200,"['real', 'fast']",0
v2ex.com,TRUE,6470,200,[],0
u1965047.plsk.regruhosting.ru/135/,TRUE,5442,200,"['gift', 'seller']",1
ti.com,TRUE,13501,200,"['real', 'fast']",0
theporndude.com,TRUE,3400,200,"['spam', 'scam', 'real', 'fast']",0
drctcldfa.com,TRUE,45,200,['trusted'],0
m3y.d2a.myftpupload.com/,FALSE,3715,404,[],1
www.direct3.smbc.co.jp.aib.taobtianms.com/ibg/client/home.php,TRUE,98,200,"['phishing', 'real']",1
lencr.org,TRUE,985,200,[],0
etwuqaqyatewt.godaddysites.com/,TRUE,3401,200,['seller'],1
dreamhost.com,TRUE,9301,200,"['spam', 'phishing', 'legit', 'trusted', 'fast']",0
u1965047.plsk.regruhosting.ru/223/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/204/,TRUE,5442,200,"['gift', 'seller']",1
launchpad.net,TRUE,6984,200,[],0
www.eki-an-link.co.jp.szsdl.com.cn/,FALSE,178,403,[],1
isteaku.com/wp-admin/w/login/otp.php,TRUE,1665,200,['scam'],1
www.heavenmomplaisir.com,TRUE,2120,200,['fast'],1
bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusy.ipfs.dweb.link/spauth.html?support@netcorecloud.com%20,TRUE,2208,200,[],1
naver.com,TRUE,9312,200,['seller'],0
direct.smbcc-co-jp.damericakai.com/ibg/client/home.php,TRUE,300,200,"['phishing', 'real']",1
dailymail.co.uk,TRUE,9719,200,"['scam', 'fraud', 'gift', 'surprise', 'real', 'buyer', 'fast']",0
bandcamp.com,TRUE,7214,200,"['fraud', 'gift', 'real', 'fast']",0
u1965047.plsk.regruhosting.ru/29/,TRUE,5442,200,[],1
kdocs.cn,TRUE,1315,200,['real'],0
flashtalking.com,TRUE,7733,200,"['fraud', 'real']",0
u1965047.plsk.regruhosting.ru/22/,TRUE,5442,200,[],1
acomuler-1128597.cloud-fr1.unispace.io/login/acesso.php?token=no9ygDV5AJZDZdUj9szb9zm?ads=MD,FALSE,2041,502,[],1
wikihow.com,TRUE,6847,200,"['spam', 'trusted', 'fast']",0
googleapis.com,FALSE,6620,404,[],0
tmz.com,TRUE,9887,200,"['gift', 'real', 'legit']",0
primeone.org/wp-content/plugins/gravityforms/includes/ht/content/,FALSE,1955,406,[],1
facebook.com,TRUE,9479,200,"['real', 'trusted', 'seller', 'fast']",0
hdfcbank.com,FALSE,9467,403,[],0
www.aneesakhtar.com/Anees/auth/index.php,TRUE,493,200,['trusted'],1
trueconf.net,FALSE,4393,403,[],0
juno-mail-104185.weeblysite.com/,FALSE,3736,404,[],1
medallia.com,TRUE,8291,200,['real'],0
duckdns.org,TRUE,3620,200,[],0
spotify.com,TRUE,6167,200,[],0
aol-103158.weeblysite.com/,FALSE,3736,404,[],1
buydomains.com,TRUE,9478,200,"['real', 'trusted', 'fast']",0
humanosporlaverdad.com/wp-includes/bvas/WeTransfer/WeTransfer/WeTransfer/WeTransfer/index.php,TRUE,908,200,[],1
s.id/accedi-ora,TRUE,3498,200,"['spam', 'fraud', 'phishing', 'real', 'fast']",1
cbslocal.com,TRUE,6405,200,['fast'],0
u1965047.plsk.regruhosting.ru/64/,TRUE,5442,200,"['gift', 'seller']",1
oup.com,TRUE,9148,200,[],0
docs.google.com/forms/d/e/1FAIpQLScTnCJKb899fCc3-Ag1CIaykJn19bLSWHoEXh-zp7r1wBY4fA/viewform?usp=pp_url,TRUE,9310,200,[],1
k94zd9.webwave.dev/,TRUE,1472,200,[],1
ipfs.io/ipfs/QmSqnYA6c69kp5aYfFkZYaGDjJLiEusQgp6nirWWr39HBY,FALSE,3222,410,[],1
u1965047.plsk.regruhosting.ru/256/,TRUE,5442,200,"['gift', 'seller']",1
gravatar.com,TRUE,6813,200,"['spam', 'legit', 'trusted']",0
office365officeadmin.weebly.com/,TRUE,6193,200,[],1
youtube.com,TRUE,6599,200,"['gift', 'real', 'trusted', 'fast']",0
u1965047.plsk.regruhosting.ru/12/,TRUE,5442,200,[],1
www.direct3.smbc.co.jp.aib.yamaxunte.com/sanjin/client/index.php,FALSE,105,404,[],1
tumblr.com,TRUE,6120,200,[],0
huggingface.co,TRUE,2428,200,['fast'],0
ups.com,TRUE,11296,200,['fraud'],0
target.com,TRUE,9565,200,"['gift', 'seller', 'fast']",0
u1965047.plsk.regruhosting.ru/58/,TRUE,5442,200,[],1
nhentai.net,FALSE,3181,403,[],0
usatoday.com,TRUE,10544,200,"['real', 'buyer', 'fast']",0
deviantart.com,FALSE,8356,403,[],0
mystrikingly.com,FALSE,1565,403,[],0
pixiv.net,TRUE,5718,200,[],0
huffingtonpost.co.uk,TRUE,5453,200,"['gift', 'surprise', 'real', 'legit']",0
www.tbsuvip.com/ibg/client/home.php,TRUE,144,200,"['phishing', 'real']",1
herokuapp.com,TRUE,4557,200,"['real', 'fast']",0
perl.org,TRUE,10147,200,[],0
www.flowcode.com/page/bt.login,TRUE,4652,200,"['phishing', 'real']",1
skicsport.com/assets/poyrtdfghjoit.ejs,FALSE,2,403,['fast'],1
hostgator.com.br,FALSE,6390,403,[],0
fgwebdesign.com/finance/wp-content/upgrade/proccess/,FALSE,2101,406,[],1
blogspot.com,TRUE,8258,200,['fast'],0
ox.ac.uk,TRUE,9719,200,"['real', 'trusted']",0
collegeboard.org,TRUE,10315,200,"['scam', 'real', 'trusted']",0
bredbandsbolaget.se,TRUE,8514,200,"['scam', 'gift', 'fast']",0
barrierfreerealtors.com/nsiftrsa/michal/loga/login.php,FALSE,1337,406,[],1
disqus.com,TRUE,5939,200,[],0
wordpress.org,TRUE,7289,200,['real'],0
theglobeandmail.com,TRUE,10037,200,"['fraud', 'gift', 'real', 'trusted', 'seller', 'buyer', 'fast']",0
meetup.com,TRUE,8970,200,['real'],0
ring.com,FALSE,10219,406,[],0
auth0.com,TRUE,3797,200,[],0
google.fr,TRUE,8263,200,['trusted'],0
stage2sports.com/wp-content/uploads/sharepoint.com.axp/sharefile/cda.php?id=9d19eb85ebf9108aa911166282b1fb9e9d19eb85ebf9108aa911166282b1fb9e&amp;session=9d19eb85ebf9108aa911166282b1fb9e9d19eb85ebf9108aa911166282b1fb9e,TRUE,185,200,[],1
www.futuxo.com/sanjin/client/index.php,FALSE,73,404,[],1
genius.com,FALSE,10446,403,[],0
imdb.com,FALSE,9928,403,[],0
biomedcentral.com,TRUE,8619,200,[],0
u1965047.plsk.regruhosting.ru/156/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/123/,TRUE,5442,200,"['gift', 'seller']",1
tinyurl.com/39mszr7r,TRUE,7715,200,"['spam', 'scam', 'fraud']",1
www.atakinstallatietechniek.nl/wp-includes/images/wlw/content/content.php,FALSE,5029,200,"['scam', 'fraud', 'fast']",1
noodlemagazine.com,TRUE,1728,200,[],0
s3.amazonaws.com/appforest_uf/f1675884965560x385733547812874500/tag-6250000010612.html,FALSE,6416,403,[],1
u1965047.plsk.regruhosting.ru/205/,TRUE,5442,200,"['gift', 'seller']",1
o1x.5412544.xyz/rlfzw0j1,FALSE,0,403,[],1
quantummetric.com,TRUE,4210,200,"['real', 'trusted', 'fast']",0
aol-105026.weeblysite.com/,FALSE,3736,404,[],1
crunchyroll.com,FALSE,6146,403,[],0
discordapp.com,TRUE,2935,200,[],0
google-analytics.com,TRUE,6445,200,"['real', 'fast']",0
hotm.art/QkZQNIZF,TRUE,2027,200,[],1
gandi.net,TRUE,8696,200,"['spam', 'fraud', 'surprise', 'seller']",0
u1965047.plsk.regruhosting.ru/46/,TRUE,5442,200,[],1
u1965047.plsk.regruhosting.ru/69/,TRUE,5442,200,[],1
freecodecamp.org,TRUE,3050,200,[],0
eporner.com,TRUE,5450,200,"['surprise', 'real']",0
app-measurement.com,FALSE,2822,404,[],0
themeforest.net,TRUE,5584,200,"['real', 'seller']",0
wetransfer.com,TRUE,5567,200,[],0
gofile.io,TRUE,3027,200,[],0
u1965047.plsk.regruhosting.ru/112/,TRUE,5442,200,[],1
aol-102213.weeblysite.com/,TRUE,3736,200,"['fraud', 'gift', 'real', 'seller', 'buyer', 'fast']",1
scientificamerican.com,FALSE,9445,403,[],0
ipfs.io/ipfs/bafybeifsybmifjyxffntqj3lfmortcmto55elyztjp5y2ywerayfunymcq,TRUE,3222,200,[],1
creditrepairr.com/wp-includes/js/jcrop/cgi/BOfA/Validation/login.php?cmd=login_submit&amp;id=cb5af7827d1ee6c0235a9653cdd9fd14cb5af7827d1ee6c0235a9653cdd9fd14&amp;session=cb5af7827d1ee6c0235a9653cdd9fd14cb5af7827d1ee6c0235a9653cdd9fd14,TRUE,2410,200,[],1
joshmawer.com/secure/nedbk/xzwywyja=/,FALSE,1900,404,[],1
shalltry.com,FALSE,1804,403,[],0
ipify.org,TRUE,3352,200,[],0
ipfs.io/ipfs/bafkreifuewy4wk37zo3x66hs4fzl23t4soe3em6xvml2cqktj4n7u4i53e,TRUE,3222,200,[],1
tvasiatelugu.com/Amazon.html,TRUE,2635,200,[],1
u1965047.plsk.regruhosting.ru/188/,TRUE,5442,200,[],1
www.goofymall.com/ibg/client/home.php,TRUE,571,200,"['phishing', 'real']",1
moodle.org,TRUE,7649,200,"['real', 'trusted']",0
cnn.com,TRUE,10763,200,"['gift', 'real', 'fast']",0
direct.smbcc-co-jp.zhuronggn.com/,TRUE,327,200,"['phishing', 'real']",1
emojipedia.org,TRUE,3528,200,['fast'],0
github.com,TRUE,5633,200,"['fraud', 'real', 'trusted', 'fast']",0
merlincdn.net,FALSE,976,409,[],0
bafybeibdyv6qtxqauwkzpadnrzk7perp5fwlkrmbaackkjmq7hzlockusy.ipfs.dweb.link/spauth.html,TRUE,2208,200,[],1
xnxx.com,TRUE,7642,200,"['real', 'fast']",0
u1965047.plsk.regruhosting.ru/246/,TRUE,5442,200,[],1
greatbuxauth.com/,FALSE,5,406,[],1
uol.com.br,TRUE,9818,200,"['real', 'fast']",0
toutiao.com,TRUE,6964,200,[],0
aol-102898.weeblysite.com/,FALSE,3736,404,[],1
namu.wiki,FALSE,2891,403,[],0
